AUDITUSER,AUDITTIMESTAMP,SAMPLEID,SAMPLEDEFID,TESTID,SCHEDULEID,VARID,LABID,DATECOLLECTIONDUE,DATECOMPLETE,RECTYPE,SCHEDULETYPE,MAXHOLDTIME,ANALYZEDBY,NOTES,METHODID,RECORDER,DATESTART,VOLANALYZED,STARTANALYSTID,BATCHID,BATCHORDER,BATCHRECTYPE,BATCHQCFORMULA,BATCHQCRESULT,BATCHQCUNITS,PREPBATCHID,PREPBATCHORDER,STID,BATCHQCVARID,BATCHQCTEXTRESULT,CALCULATORTYPE,CALCINPUT1,CALCINPUT2,CALCINPUT3,CALCINPUT4,CALCINPUT5,CALCINPUT6,INPUTRL,INPUTMDL,MDL,RL,CALCINPUT7
NULL,"2025-09-08 13:13:27.630",139,38,18,734,2917,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:27.663",136,38,12,735,2922,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2614,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:27.680",137,38,12,735,2922,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2615,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:27.697",138,38,12,735,2922,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:27.710",139,38,12,735,2922,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:27.747",136,38,8,736,2919,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2618,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:27.760",137,38,8,736,2919,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:27.773",138,38,8,736,2919,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2620,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:27.787",139,38,8,736,2919,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2621,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:27.820",136,38,3,737,2908,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2622,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.003",138,38,15,739,2911,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2632,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.017",139,38,15,739,2911,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.053",136,38,16,740,2913,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.067",137,38,16,740,2913,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2635,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.080",138,38,16,740,2913,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.093",139,38,16,740,2913,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.130",136,38,17,741,2914,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.147",137,38,17,741,2914,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2639,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.157",138,38,17,741,2914,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.170",139,38,17,741,2914,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2641,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.207",136,38,4,742,2895,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2642,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.227",137,38,4,742,2895,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.243",138,38,4,742,2895,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2644,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.257",139,38,4,742,2895,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2645,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.323",136,38,21,743,2920,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.337",137,38,21,743,2920,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.353",138,38,21,743,2920,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.370",139,38,21,743,2920,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.403",136,38,10,744,2919,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.420",137,38,10,744,2919,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.433",138,38,10,744,2919,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.447",139,38,10,744,2919,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.483",136,38,23,745,2923,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.497",137,38,23,745,2923,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.510",138,38,23,745,2923,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:13:28.527",139,38,23,745,2923,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:44.473",140,39,33,747,2969,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:44.683",141,39,33,747,2969,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:44.883",142,39,33,747,2969,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.060",143,39,33,747,2969,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.097",140,39,19,748,2965,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.110",141,39,19,748,2965,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.127",142,39,19,748,2965,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.140",143,39,19,748,2965,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.170",140,39,20,749,2966,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.180",141,39,20,749,2966,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.193",142,39,20,749,2966,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.207",143,39,20,749,2966,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.243",140,39,1,750,2944,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.257",141,39,1,750,2944,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.270",142,39,1,750,2944,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.283",143,39,1,750,2944,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2673,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.320",140,39,18,751,2964,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.333",141,39,18,751,2964,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2675,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.347",142,39,18,751,2964,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2676,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.363",143,39,18,751,2964,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2677,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.400",140,39,34,752,2972,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2678,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.413",141,39,34,752,2972,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2679,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.423",142,39,34,752,2972,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.437",143,39,34,752,2972,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2681,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.470",140,39,13,753,2974,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.483",141,39,13,753,2974,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.497",142,39,13,753,2974,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2684,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.510",143,39,13,753,2974,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.540",140,39,8,754,2967,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2686,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.553",141,39,8,754,2967,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.563",142,39,8,754,2967,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.580",143,39,8,754,2967,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2689,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.610",140,39,3,755,2948,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2690,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.623",141,39,3,755,2948,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.637",142,39,3,755,2948,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.647",143,39,3,755,2948,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.677",140,39,14,756,2977,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2694,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.687",141,39,14,756,2977,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.700",142,39,14,756,2977,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2696,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.710",143,39,14,756,2977,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-08 13:15:45.740",140,39,43,757,2959,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
